ticker,date,open,high,low,close
GENQ,2022-04-07,9.95,9.95,9.88,9.9
GENQ,2022-04-08,9.91,9.92,9.91,9.92
GENQ,2022-04-11,9.91,9.91,9.91,9.91
GENQ,2022-04-12,9.92,9.92,9.92,9.92
GENQ,2022-04-13,9.93,9.93,9.93,9.93
GENQ,2022-04-14,9.93,9.93,9.93,9.93
GENQ,2022-04-18,9.96,9.97,9.96,9.97
GENQ,2022-04-19,9.95,9.95,9.95,9.95
GENQ,2022-04-20,9.95,9.95,9.95,9.95
GENQ,2022-04-21,9.97,9.97,9.97,9.97
GENQ,2022-04-22,9.95,9.95,9.95,9.95
GENQ,2022-04-25,9.95,9.95,9.95,9.95
GENQ,2022-04-26,9.95,9.95,9.95,9.95
GENQ,2022-04-27,9.95,9.95,9.95,9.95
GENQ,2022-04-28,9.95,9.96,9.95,9.96
GENQ,2022-04-29,9.96,9.96,9.96,9.96
GENQ,2022-05-02,9.96,9.96,9.96,9.96
GENQ,2022-05-03,9.95,9.95,9.95,9.95
GENQ,2022-05-04,9.95,9.95,9.95,9.95
GENQ,2022-05-05,9.95,9.95,9.94,9.95
GENQ,2022-05-06,9.95,9.95,9.95,9.95
GENQ,2022-05-09,9.95,9.95,9.95,9.95
GENQ,2022-05-10,9.95,9.95,9.95,9.95
GENQ,2022-05-11,9.93,9.93,9.93,9.93
GENQ,2022-05-12,9.92,9.94,9.92,9.94
GENQ,2022-05-13,9.94,9.94,9.94,9.94
GENQ,2022-05-16,9.94,9.94,9.94,9.94
GENQ,2022-05-17,9.94,9.94,9.94,9.94
GENQ,2022-05-18,9.94,9.94,9.94,9.94
GENQ,2022-05-19,9.93,9.93,9.93,9.93
GENQ,2022-05-20,9.93,9.93,9.93,9.93
GENQ,2022-05-23,9.93,9.93,9.93,9.93
GENQ,2022-05-24,9.93,9.93,9.93,9.93
GENQ,2022-05-25,9.94,9.94,9.94,9.94
GENQ,2022-05-26,9.95,9.95,9.95,9.95
GENQ,2022-05-27,9.95,9.95,9.95,9.95
GENQ,2022-05-31,9.95,9.95,9.95,9.95
GENQ,2022-06-01,9.95,9.95,9.95,9.95
GENQ,2022-06-02,9.95,9.95,9.95,9.95
GENQ,2022-06-03,9.95,9.95,9.95,9.95
GENQ,2022-06-06,9.95,9.95,9.94,9.94
GENQ,2022-06-07,9.94,9.94,9.94,9.94
GENQ,2022-06-08,9.94,9.94,9.94,9.94
GENQ,2022-06-09,9.94,9.94,9.94,9.94
GENQ,2022-06-10,9.94,9.94,9.94,9.94
GENQ,2022-06-13,9.94,9.94,9.94,9.94
GENQ,2022-06-14,9.94,9.95,9.92,9.95
GENQ,2022-06-15,9.95,9.95,9.95,9.95
GENQ,2022-06-16,9.95,9.95,9.95,9.95
GENQ,2022-06-17,9.95,9.95,9.95,9.95
GENQ,2022-06-21,9.95,9.95,9.95,9.95
GENQ,2022-06-22,9.94,9.94,9.94,9.94
GENQ,2022-06-23,9.94,9.94,9.94,9.94
GENQ,2022-06-24,9.94,9.94,9.94,9.94
GENQ,2022-06-27,9.94,9.94,9.94,9.94
GENQ,2022-06-28,9.94,9.94,9.94,9.94
GENQ,2022-06-29,9.94,9.94,9.94,9.94
GENQ,2022-06-30,9.94,9.94,9.94,9.94
GENQ,2022-07-01,9.92,9.93,9.92,9.93
GENQ,2022-07-05,9.96,9.96,9.96,9.96
GENQ,2022-07-06,9.96,9.96,9.96,9.96
GENQ,2022-07-07,9.96,9.96,9.96,9.96
GENQ,2022-07-08,9.96,9.96,9.96,9.96
GENQ,2022-07-11,9.97,9.97,9.97,9.97
GENQ,2022-07-12,9.97,9.97,9.97,9.97
GENQ,2022-07-13,9.97,9.97,9.97,9.97
GENQ,2022-07-14,9.97,9.97,9.97,9.97
GENQ,2022-07-15,9.95,9.97,9.94,9.97
GENQ,2022-07-18,9.97,9.97,9.97,9.97
GENQ,2022-07-19,9.97,9.97,9.97,9.97
GENQ,2022-07-20,9.97,9.97,9.97,9.97
GENQ,2022-07-21,9.97,9.97,9.97,9.97
GENQ,2022-07-22,9.97,9.97,9.97,9.97
GENQ,2022-07-25,9.97,9.97,9.97,9.97
GENQ,2022-07-26,9.97,9.97,9.97,9.97
GENQ,2022-07-27,9.97,9.97,9.97,9.97
GENQ,2022-07-28,9.97,9.97,9.97,9.97
GENQ,2022-07-29,9.97,9.97,9.97,9.97
GENQ,2022-08-01,9.97,9.97,9.97,9.97
GENQ,2022-08-02,9.97,9.97,9.97,9.97
GENQ,2022-08-03,9.97,9.97,9.97,9.97
GENQ,2022-08-04,9.97,9.97,9.97,9.97
GENQ,2022-08-05,9.97,9.97,9.97,9.97
GENQ,2022-08-08,9.97,9.97,9.97,9.97
GENQ,2022-08-09,9.97,9.97,9.97,9.97
GENQ,2022-08-10,9.97,9.97,9.97,9.97
GENQ,2022-08-11,9.97,9.97,9.97,9.97
GENQ,2022-08-12,9.97,9.97,9.97,9.97
GENQ,2022-08-15,9.97,9.97,9.97,9.97
GENQ,2022-08-16,10.0,10.0,10.0,10.0
GENQ,2022-08-17,10.0,10.0,10.0,10.0
GENQ,2022-08-18,10.0,10.0,10.0,10.0
GENQ,2022-08-19,9.95,9.95,9.95,9.95
GENQ,2022-08-22,9.97,9.97,9.97,9.97
GENQ,2022-08-23,9.97,9.97,9.97,9.97
GENQ,2022-08-24,9.97,9.97,9.97,9.97
GENQ,2022-08-25,9.97,9.97,9.97,9.97
GENQ,2022-08-26,9.97,9.97,9.97,9.97
GENQ,2022-08-29,9.97,9.97,9.97,9.97
GENQ,2022-08-30,9.97,9.97,9.97,9.97
GENQ,2022-08-31,9.97,9.97,9.97,9.97
GENQ,2022-09-01,9.97,9.97,9.97,9.97
GENQ,2022-09-02,9.98,9.98,9.98,9.98
GENQ,2022-09-06,9.98,9.98,9.98,9.98
GENQ,2022-09-07,9.98,9.98,9.98,9.98
GENQ,2022-09-08,9.98,9.98,9.98,9.98
GENQ,2022-09-09,9.98,9.98,9.98,9.98
GENQ,2022-09-12,9.98,9.98,9.98,9.98
GENQ,2022-09-13,9.98,9.98,9.98,9.98
GENQ,2022-09-14,9.98,9.98,9.98,9.98
GENQ,2022-09-15,9.98,9.98,9.98,9.98
GENQ,2022-09-16,9.98,9.98,9.98,9.98
GENQ,2022-09-19,9.98,9.98,9.98,9.98
GENQ,2022-09-20,9.98,9.98,9.98,9.98
GENQ,2022-09-21,9.98,9.98,9.98,9.98
GENQ,2022-09-22,9.98,9.98,9.98,9.98
GENQ,2022-09-23,9.97,9.99,9.95,9.97
GENQ,2022-09-26,10.0,10.0,9.97,9.97
GENQ,2022-09-27,9.97,9.97,9.97,9.97
GENQ,2022-09-28,9.97,9.97,9.97,9.97
GENQ,2022-09-29,9.97,9.97,9.97,9.97
GENQ,2022-09-30,9.97,9.97,9.97,9.97
GENQ,2022-10-03,9.97,9.97,9.97,9.97
GENQ,2022-10-04,9.97,9.97,9.97,9.97
GENQ,2022-10-05,9.97,9.97,9.97,9.97
GENQ,2022-10-06,9.97,9.97,9.97,9.97
GENQ,2022-10-07,9.97,9.97,9.97,9.97
GENQ,2022-10-10,9.99,10.0,9.99,10.0
GENQ,2022-10-11,10.0,10.0,10.0,10.0
GENQ,2022-10-12,9.98,9.98,9.98,9.98
GENQ,2022-10-13,9.98,9.98,9.98,9.98
GENQ,2022-10-14,9.98,9.98,9.98,9.98
GENQ,2022-10-17,9.98,9.98,9.98,9.98
GENQ,2022-10-18,9.98,9.98,9.98,9.98
GENQ,2022-10-19,9.98,9.98,9.98,9.98
GENQ,2022-10-20,9.98,9.98,9.98,9.98
GENQ,2022-10-21,10.01,10.02,10.01,10.02
GENQ,2022-10-24,10.02,10.02,10.02,10.02
GENQ,2022-10-25,10.04,10.05,10.04,10.05
GENQ,2022-10-26,10.02,10.02,10.0,10.0
GENQ,2022-10-27,10.0,10.0,10.0,10.0
GENQ,2022-10-28,10.02,10.02,10.02,10.02
GENQ,2022-10-31,10.02,10.02,10.02,10.02
GENQ,2022-11-01,10.02,10.02,10.02,10.02
GENQ,2022-11-02,10.02,10.02,10.02,10.02
GENQ,2022-11-03,10.02,10.02,10.02,10.02
GENQ,2022-11-04,10.02,10.02,10.02,10.02
GENQ,2022-11-07,10.07,10.07,10.07,10.07
GENQ,2022-11-08,10.08,10.08,10.08,10.08
GENQ,2022-11-09,10.08,10.08,10.08,10.08
GENQ,2022-11-10,10.08,10.08,10.08,10.08
GENQ,2022-11-11,10.08,10.08,10.08,10.08
GENQ,2022-11-14,10.08,10.08,10.08,10.08
GENQ,2022-11-15,10.05,10.05,10.05,10.05
GENQ,2022-11-16,10.05,10.05,10.05,10.05
GENQ,2022-11-17,10.06,10.07,10.06,10.07
GENQ,2022-11-18,10.06,10.08,10.06,10.08
GENQ,2022-11-21,10.08,10.09,10.08,10.08
GENQ,2022-11-22,10.08,10.08,10.08,10.08
GENQ,2022-11-23,10.09,10.09,10.08,10.09
GENQ,2022-11-25,10.11,10.12,10.11,10.12
GENQ,2022-11-28,10.12,10.12,10.12,10.12
GENQ,2022-11-29,10.12,10.12,10.12,10.12
GENQ,2022-11-30,10.11,10.11,10.11,10.11
GENQ,2022-12-01,10.11,10.12,10.11,10.11
GENQ,2022-12-02,10.11,10.11,10.11,10.11
GENQ,2022-12-05,10.11,10.11,10.11,10.11
GENQ,2022-12-06,10.11,10.11,10.11,10.11
GENQ,2022-12-07,10.11,10.11,10.11,10.11
GENQ,2022-12-08,10.09,10.09,10.08,10.08
GENQ,2022-12-09,10.08,10.08,10.08,10.08
GENQ,2022-12-12,10.08,10.08,10.08,10.08
GENQ,2022-12-13,10.08,10.08,10.08,10.08
GENQ,2022-12-14,10.08,10.08,10.08,10.08
GENQ,2022-12-15,10.08,10.08,10.08,10.08
GENQ,2022-12-16,10.08,10.08,10.08,10.08
GENQ,2022-12-19,10.13,10.13,10.13,10.13
GENQ,2022-12-20,10.14,10.14,10.14,10.14
GENQ,2022-12-21,10.14,10.14,10.14,10.14
GENQ,2022-12-22,10.12,10.12,10.12,10.12
GENQ,2022-12-23,10.12,10.12,10.12,10.12
GENQ,2022-12-27,10.15,10.16,10.15,10.16
GENQ,2022-12-28,10.16,10.16,10.16,10.16
GENQ,2022-12-29,10.16,10.16,10.16,10.16
GENQ,2022-12-30,10.16,10.16,10.16,10.16
GENQ,2023-01-03,10.17,10.17,10.17,10.17
GENQ,2023-01-04,10.19,10.19,10.19,10.19
GENQ,2023-01-05,10.19,10.19,10.19,10.19
GENQ,2023-01-06,10.19,10.19,10.19,10.19
GENQ,2023-01-09,10.2,10.2,10.2,10.2
GENQ,2023-01-10,10.21,10.23,10.21,10.22
GENQ,2023-01-11,10.24,10.24,10.24,10.24
GENQ,2023-01-12,10.25,10.25,10.25,10.25
GENQ,2023-01-13,10.26,10.26,10.26,10.26
GENQ,2023-01-17,10.4,10.4,10.33,10.34
GENQ,2023-01-18,10.28,10.3,10.28,10.3
GENQ,2023-01-19,10.3,10.3,10.3,10.3
GENQ,2023-01-20,10.31,10.31,10.31,10.31
GENQ,2023-01-23,10.31,10.31,10.31,10.31
GENQ,2023-01-24,10.32,10.33,10.31,10.33
GENQ,2023-01-25,10.36,10.36,10.35,10.36
GENQ,2023-01-26,10.38,10.38,10.38,10.38
GENQ,2023-01-27,10.39,10.42,10.39,10.41
GENQ,2023-01-30,10.4,10.41,10.4,10.4
GENQ,2023-01-31,10.4,10.4,10.4,10.4
GENQ,2023-02-01,10.42,10.42,10.4,10.42
GENQ,2023-02-02,10.42,10.42,10.42,10.42
GENQ,2023-02-03,10.41,10.42,10.41,10.42
GENQ,2023-02-06,10.42,10.42,10.42,10.42
GENQ,2023-02-07,10.46,10.47,10.4,10.4
GENQ,2023-02-08,10.4,10.4,10.4,10.4
GENQ,2023-02-09,10.41,10.42,10.39,10.39
GENQ,2023-02-10,10.4,10.45,10.4,10.43
GENQ,2023-02-13,10.44,10.48,10.44,10.48
GENQ,2023-02-14,10.48,10.48,10.48,10.48
GENQ,2023-02-15,10.48,10.48,10.48,10.48
GENQ,2023-02-16,10.48,10.55,10.44,10.48
GENQ,2023-02-17,10.48,10.48,10.48,10.48
GENQ,2023-02-21,10.56,10.56,10.48,10.48
GENQ,2023-02-22,10.48,10.48,10.48,10.48
GENQ,2023-02-23,10.48,10.48,10.48,10.48
GENQ,2023-02-24,10.48,10.48,10.48,10.48
GENQ,2023-02-27,10.48,10.48,10.48,10.48
GENQ,2023-02-28,10.48,10.48,10.48,10.48
GENQ,2023-03-01,10.48,10.48,10.48,10.48
GENQ,2023-03-02,10.48,10.48,10.48,10.48
GENQ,2023-03-03,10.48,10.48,10.48,10.48
GENQ,2023-03-06,10.48,10.48,10.48,10.48
GENQ,2023-03-07,10.48,10.48,10.48,10.48
GENQ,2023-03-08,10.48,10.48,10.48,10.48
GENQ,2023-03-09,10.5,10.53,10.5,10.5
GENQ,2023-03-10,10.57,10.57,10.5,10.5
GENQ,2023-03-13,10.57,10.57,10.57,10.57
GENQ,2023-03-14,10.57,10.57,10.57,10.57
GENQ,2023-03-15,10.57,10.57,10.57,10.57
GENQ,2023-03-16,10.54,10.54,10.54,10.54
GENQ,2023-03-17,10.54,10.54,10.54,10.54
GENQ,2023-03-20,10.54,10.54,10.54,10.54
GENQ,2023-03-21,10.54,10.54,10.54,10.54
GENQ,2023-03-22,10.54,10.54,10.54,10.54
GENQ,2023-03-23,10.54,10.54,10.54,10.54
GENQ,2023-03-24,10.59,10.6,10.58,10.6
GENQ,2023-03-27,10.6,10.6,10.6,10.6
GENQ,2023-03-28,10.6,10.6,10.6,10.6
GENQ,2023-03-29,10.55,10.55,10.55,10.55
GENQ,2023-03-30,11.49,11.49,10.5,10.5
GENQ,2023-03-31,10.5,10.5,10.5,10.5
GENQ,2023-04-03,11.47,11.47,11.47,11.47
GENQ,2023-04-04,10.56,10.5601,10.56,10.5601
GENQ,2023-04-06,10.57,10.59,10.56,10.59
GENQ,2023-04-10,11.24,11.24,11.24,11.24
GENQ,2023-04-11,10.58,10.58,10.58,10.58
GENQ,2023-04-12,10.61,10.62,10.61,10.62
GENQ,2023-04-17,10.62,10.812,10.62,10.812
GENQ,2023-04-21,10.6253,10.6253,10.6253,10.6253
GENQ,2023-04-24,10.63,10.63,10.63,10.63
GENQ,2023-04-25,10.63,10.63,10.63,10.63
GENQ,2023-04-26,10.66,10.66,10.66,10.66
GENQ,2023-04-27,10.66,10.66,10.66,10.66
GENQ,2023-04-28,10.62,10.63,10.62,10.62
GENQ,2023-05-01,10.64,10.64,10.625,10.625
GENQ,2023-05-02,10.625,10.64,10.625,10.64
GENQ,2023-05-03,10.64,10.64,10.63,10.63
GENQ,2023-05-04,10.635,10.64,10.635,10.64
GENQ,2023-05-09,10.68,10.72,10.63,10.67
GENQ,2023-05-10,10.68,10.69,10.68,10.69
GENQ,2023-05-11,10.69,10.69,10.69,10.69
GENQ,2023-05-18,10.69,10.7,10.69,10.7
GENQ,2023-05-22,10.75,10.75,10.72,10.72
GENQ,2023-05-26,10.75,10.75,10.75,10.75
GENQ,2023-06-01,10.76,10.79,10.72,10.72
GENQ,2023-06-06,10.72,10.72,10.72,10.72
GENQ,2023-06-07,10.72,10.72,10.72,10.72
GENQ,2023-06-09,10.72,10.72,10.72,10.72
GENQ,2023-06-12,10.72,10.72,10.72,10.72
GENQ,2023-06-14,10.745,10.745,10.72,10.72
GENQ,2023-06-15,10.72,10.72,10.72,10.72
GENQ,2023-06-22,10.72,10.72,10.72,10.72
GENQ,2023-06-27,10.7401,10.7899,10.7401,10.7899
GENQ,2023-07-06,10.73,10.7555,10.7,10.7
GENQ,2023-07-07,10.66,10.66,10.65,10.65
GENQ,2023-07-10,10.65,10.68,10.65,10.68
GENQ,2023-07-11,10.73,10.73,10.69,10.69
GENQ,2023-07-12,10.71,10.725,10.71,10.7201
GENQ,2023-07-14,10.71,10.72,10.71,10.7108
GENQ,2023-07-17,10.73,10.82,10.53,10.53
GENQ,2023-07-18,10.71,10.755,10.71,10.75
GENQ,2023-07-19,10.75,10.78,10.75,10.75
GENQ,2023-07-20,10.75,10.78,10.74,10.76
GENQ,2023-07-21,10.7,11.0,10.0372,10.72
