ticker,date,open,high,low,close
OABI,2021-09-30,10.0,10.5,9.75,9.76
OABI,2021-10-01,9.85,10.05,9.85,10.0
OABI,2021-10-04,10.03,10.03,9.85,9.97
OABI,2021-10-05,9.97,9.97,9.97,9.97
OABI,2021-10-06,9.97,9.97,9.97,9.97
OABI,2021-10-07,9.99,10.0,9.98,10.0
OABI,2021-10-08,9.95,9.95,9.95,9.95
OABI,2021-10-11,9.95,9.95,9.95,9.95
OABI,2021-10-12,9.94,9.94,9.94,9.94
OABI,2021-10-13,9.94,9.94,9.94,9.94
OABI,2021-10-14,9.94,9.94,9.94,9.94
OABI,2021-10-15,9.94,9.985,9.94,9.97
OABI,2021-10-18,9.94,9.94,9.94,9.94
OABI,2021-10-19,9.95,9.95,9.94,9.95
OABI,2021-10-20,9.95,9.95,9.95,9.95
OABI,2021-10-21,9.94,9.94,9.94,9.94
OABI,2021-10-22,9.94,9.96,9.94,9.96
OABI,2021-10-25,9.954,9.954,9.954,9.954
OABI,2021-10-26,9.954,9.954,9.954,9.954
OABI,2021-10-27,9.96,9.98,9.95,9.98
OABI,2021-10-28,9.94,9.98,9.94,9.98
OABI,2021-10-29,9.97,9.99,9.97,9.99
OABI,2021-11-01,10.0,10.0,9.95,10.0
OABI,2021-11-02,10.0,10.0,10.0,10.0
OABI,2021-11-03,9.97,9.97,9.97,9.97
OABI,2021-11-04,10.0,10.0,10.0,10.0
OABI,2021-11-05,9.94,9.97,9.94,9.97
OABI,2021-11-08,9.97,9.97,9.97,9.97
OABI,2021-11-09,9.97,9.97,9.97,9.97
OABI,2021-11-10,9.95,10.0,9.95,9.97
OABI,2021-11-11,9.97,9.97,9.97,9.97
OABI,2021-11-12,9.95,10.0,9.95,9.97
OABI,2021-11-15,9.97,9.97,9.97,9.97
OABI,2021-11-16,9.96,10.0,9.93,9.97
OABI,2021-11-17,9.97,10.0,9.96,9.97
OABI,2021-11-18,9.97,9.97,9.97,9.97
OABI,2021-11-19,9.97,9.97,9.97,9.97
OABI,2021-11-22,9.99,9.99,9.99,9.99
OABI,2021-11-23,9.98,10.0,9.98,10.0
OABI,2021-11-24,10.0,10.0,10.0,10.0
OABI,2021-11-26,10.0,10.0,10.0,10.0
OABI,2021-11-29,10.0,10.0,10.0,10.0
OABI,2021-11-30,10.0,10.0,10.0,10.0
OABI,2021-12-01,10.0,10.0,10.0,10.0
OABI,2021-12-02,10.0,10.0,10.0,10.0
OABI,2021-12-03,10.0,10.0,10.0,10.0
OABI,2021-12-06,10.0,10.0,10.0,10.0
OABI,2021-12-07,10.0,10.0,10.0,10.0
OABI,2021-12-08,9.97,9.97,9.96,9.96
OABI,2021-12-09,10.0,10.0,10.0,10.0
OABI,2021-12-10,9.96,9.96,9.96,9.96
OABI,2021-12-13,9.96,10.0,9.96,10.0
OABI,2021-12-14,9.99,9.99,9.99,9.99
OABI,2021-12-15,9.98,9.98,9.98,9.98
OABI,2021-12-16,9.98,9.98,9.98,9.98
OABI,2021-12-17,9.98,9.98,9.98,9.98
OABI,2021-12-20,9.98,9.98,9.98,9.98
OABI,2021-12-21,9.98,9.98,9.98,9.98
OABI,2021-12-22,9.97,9.98,9.97,9.98
OABI,2021-12-23,9.96,9.96,9.96,9.96
OABI,2021-12-27,9.96,9.96,9.96,9.96
OABI,2021-12-28,9.96,9.96,9.96,9.96
OABI,2021-12-29,9.96,9.96,9.96,9.96
OABI,2021-12-30,10.0,10.0,10.0,10.0
OABI,2021-12-31,10.0,10.0,10.0,10.0
OABI,2022-01-03,9.99,10.005,9.99,10.005
OABI,2022-01-04,10.0,10.0,10.0,10.0
OABI,2022-01-05,9.98,9.98,9.98,9.98
OABI,2022-01-06,9.98,9.98,9.98,9.98
OABI,2022-01-07,10.0,10.02,10.0,10.02
OABI,2022-01-10,10.02,10.02,10.02,10.02
OABI,2022-01-11,10.02,10.02,10.02,10.02
OABI,2022-01-12,10.02,10.02,10.02,10.02
OABI,2022-01-13,10.02,10.02,10.02,10.02
OABI,2022-01-14,10.02,10.02,10.02,10.02
OABI,2022-01-18,10.02,10.02,10.02,10.02
OABI,2022-01-19,9.99,10.0,9.98,10.0
OABI,2022-01-20,10.0,10.0,10.0,10.0
OABI,2022-01-21,9.96,9.96,9.96,9.96
OABI,2022-01-24,9.96,9.97,9.96,9.96
OABI,2022-01-25,9.92,9.96,9.9,9.9
OABI,2022-01-26,9.9,9.9,9.9,9.9
OABI,2022-01-27,9.92,9.92,9.92,9.92
OABI,2022-01-28,9.9,9.9,9.9,9.9
OABI,2022-01-31,9.92,9.92,9.92,9.92
OABI,2022-02-01,9.98,9.99,9.95,9.99
OABI,2022-02-02,9.99,9.99,9.99,9.99
OABI,2022-02-03,9.93,9.99,9.93,9.99
OABI,2022-02-04,9.99,9.99,9.99,9.99
OABI,2022-02-07,9.99,9.99,9.99,9.99
OABI,2022-02-08,9.99,9.99,9.99,9.99
