ticker,date,open,high,low,close
DTI,2023-06-21,4.26,4.68,3.91,4.61
DTI,2023-06-22,4.38,4.6,4.15,4.19
DTI,2023-06-23,4.15,4.3899,4.0,4.15
DTI,2023-06-26,4.14,4.3,3.96,4.15
DTI,2023-06-27,4.01,4.29,3.74,3.91
DTI,2023-06-28,3.86,4.0,3.76,3.88
DTI,2023-06-29,3.93,4.2499,3.875,4.05
DTI,2023-06-30,4.18,4.5158,4.1,4.35
DTI,2023-07-03,4.41,4.675,4.37,4.57
DTI,2023-07-05,4.64,4.89,4.5,4.63
DTI,2023-07-06,4.59,4.63,4.26,4.4
DTI,2023-07-07,4.38,4.675,4.28,4.45
DTI,2023-07-10,4.41,4.45,4.2824,4.41
DTI,2023-07-11,4.48,4.6899,4.37,4.46
DTI,2023-07-12,4.31,4.4601,4.26,4.41
DTI,2023-07-13,4.4,4.5,4.3,4.35
DTI,2023-07-14,4.3,4.5,4.29,4.49
DTI,2023-07-17,4.48,4.64,4.29,4.32
DTI,2023-07-18,4.36,4.45,4.27,4.37
DTI,2023-07-19,4.37,4.56,4.36,4.5
DTI,2023-07-20,4.5101,4.55,4.26,4.35
DTI,2023-07-21,4.32,4.53,4.32,4.53
