ticker,date,open,high,low,close
GMVD,2021-06-25,157.5,158.2,116.55,120.75
GMVD,2021-06-28,121.1,134.4,117.6,133.0
GMVD,2021-06-29,131.25,133.0,123.2,126.0
GMVD,2021-06-30,129.15,146.65,126.0,128.45
GMVD,2021-07-01,127.05,129.85,116.55,120.4
GMVD,2021-07-02,121.1,128.8,118.3,127.4
GMVD,2021-07-06,123.9,134.75,121.1,129.15
GMVD,2021-07-07,126.35,162.05,121.8,151.9
GMVD,2021-07-08,133.0,154.35,129.5,150.5
GMVD,2021-07-09,140.35,147.0,137.2,142.45
GMVD,2021-07-12,141.4,150.15,133.7,144.2
GMVD,2021-07-13,145.6,156.1,129.5,130.9
GMVD,2021-07-14,131.25,146.3,126.0,144.2
GMVD,2021-07-15,134.365,154.0,133.35,147.35
GMVD,2021-07-16,145.11,149.1,138.95,138.95
GMVD,2021-07-19,135.45,138.6,126.7,128.45
GMVD,2021-07-20,123.55,148.4,122.5,135.45
GMVD,2021-07-21,147.805,150.5,112.7,118.65
GMVD,2021-07-22,121.905,130.865,110.25,127.75
GMVD,2021-07-23,122.5,127.75,105.35,113.05
GMVD,2021-07-26,103.32,109.655,95.2,96.95
GMVD,2021-07-27,97.3,99.4,82.6,83.65
GMVD,2021-07-28,81.2,92.75,81.2,91.0
GMVD,2021-07-29,89.25,101.5,89.25,96.95
GMVD,2021-07-30,93.8,96.6,85.75,92.75
GMVD,2021-08-02,93.8,95.865,89.25,93.1
GMVD,2021-08-03,92.75,94.15,87.5,91.35
GMVD,2021-08-04,91.0,104.3,86.8,98.7
GMVD,2021-08-05,96.6,101.605,94.15,95.9
GMVD,2021-08-06,93.8,98.0,92.75,94.5
GMVD,2021-08-09,96.95,96.95,93.1,94.85
GMVD,2021-08-10,94.85,97.3,93.8,95.55
GMVD,2021-08-11,95.55,98.0,89.95,91.49
GMVD,2021-08-12,91.35,91.35,80.15,84.0
GMVD,2021-08-13,86.8,86.8,80.5,81.725
GMVD,2021-08-16,80.5,85.75,70.0,77.0
GMVD,2021-08-17,75.25,80.5,74.9,77.7
GMVD,2021-08-18,77.7,83.16,77.7,82.25
GMVD,2021-08-19,79.1,92.365,79.1,88.9
GMVD,2021-08-20,92.75,103.6,86.1,103.6
GMVD,2021-08-23,102.2,109.9,89.25,103.25
GMVD,2021-08-24,102.2,114.1,102.2,111.3
GMVD,2021-08-25,110.6,118.65,107.1,117.25
GMVD,2021-08-26,117.6,117.6,105.0,110.6
GMVD,2021-08-27,110.6,121.8,107.8,115.5
GMVD,2021-08-30,119.35,121.45,107.835,117.25
GMVD,2021-08-31,116.2,135.8,112.35,125.65
GMVD,2021-09-01,123.55,123.55,113.4,117.25
GMVD,2021-09-02,119.7,121.8,109.725,112.35
GMVD,2021-09-03,110.6,118.125,109.55,114.45
GMVD,2021-09-07,116.55,120.4,112.525,115.5
GMVD,2021-09-08,115.15,115.15,108.5,112.0
GMVD,2021-09-09,109.55,114.8,105.175,106.4
GMVD,2021-09-10,107.8,113.4,101.57,105.35
GMVD,2021-09-13,106.75,109.55,102.55,106.75
GMVD,2021-09-14,105.35,110.25,98.7,99.05
GMVD,2021-09-15,106.05,137.2,93.8,104.3
GMVD,2021-09-16,99.75,101.5,87.85,91.0
GMVD,2021-09-17,89.95,89.95,80.5,87.5
GMVD,2021-09-20,79.8,85.4,77.35,82.25
GMVD,2021-09-21,80.85,83.65,78.05,79.8
GMVD,2021-09-22,79.8,83.65,74.55,79.45
GMVD,2021-09-23,82.25,85.61,76.3,83.65
GMVD,2021-09-24,81.55,86.1,80.85,83.3
GMVD,2021-09-27,83.65,83.65,77.0,77.7
GMVD,2021-09-28,77.35,78.75,76.3,76.3
GMVD,2021-09-29,79.66,80.5,76.3,76.3
GMVD,2021-09-30,77.0,79.8,75.6,78.4
GMVD,2021-10-01,80.15,80.5,76.65,80.5
GMVD,2021-10-04,78.75,79.275,74.9,75.6
GMVD,2021-10-05,75.6,80.01,74.55,77.35
GMVD,2021-10-06,79.1,79.1,72.1,72.8
GMVD,2021-10-07,73.85,76.65,72.1,73.5
GMVD,2021-10-08,73.5,75.6,71.575,74.9
GMVD,2021-10-11,74.9,74.9,68.25,74.55
GMVD,2021-10-12,73.15,77.875,71.75,74.55
GMVD,2021-10-13,74.9,84.0,73.5,84.0
GMVD,2021-10-14,85.05,85.75,78.75,80.5
GMVD,2021-10-15,80.5,81.9,78.225,79.8
GMVD,2021-10-18,79.45,84.0,78.05,81.55
GMVD,2021-10-19,82.25,83.3,78.68,81.2
GMVD,2021-10-20,81.9,82.6,77.0,79.8
GMVD,2021-10-21,77.7,80.5,73.5,75.25
GMVD,2021-10-22,74.2,77.0,70.7,72.45
GMVD,2021-10-25,72.45,75.25,71.05,72.1
GMVD,2021-10-26,73.85,77.0,71.05,74.2
GMVD,2021-10-27,74.2,110.25,72.1,78.75
GMVD,2021-10-28,77.35,83.65,74.2,80.15
GMVD,2021-10-29,80.15,106.4,77.0,85.75
GMVD,2021-11-01,84.0,92.05,81.2,86.45
GMVD,2021-11-02,84.7,86.8,77.0,77.0
GMVD,2021-11-03,77.7,81.795,77.7,80.15
GMVD,2021-11-04,78.75,83.65,77.35,80.5
GMVD,2021-11-05,80.15,82.6,77.0,78.75
GMVD,2021-11-08,78.4,80.5,76.3,77.0
GMVD,2021-11-09,76.65,79.8,75.95,76.3
GMVD,2021-11-10,77.49,78.12,73.85,74.9
GMVD,2021-11-11,75.6,75.6,72.8,72.975
GMVD,2021-11-12,73.5,74.2,71.4,72.8
GMVD,2021-11-15,73.325,74.2,70.7,73.5
GMVD,2021-11-16,72.45,73.15,71.54,72.1
GMVD,2021-11-17,72.8,72.8,69.65,69.65
GMVD,2021-11-18,70.0,72.1,66.5,66.535
GMVD,2021-11-19,67.375,68.04,66.5,66.5
GMVD,2021-11-22,66.5,67.9,59.85,67.9
GMVD,2021-11-23,68.95,80.5,68.25,74.2
GMVD,2021-11-24,73.15,79.1,71.4,77.7
GMVD,2021-11-26,75.25,77.7,72.1,77.7
GMVD,2021-11-29,76.65,77.0,72.87,77.0
GMVD,2021-11-30,77.42,85.4,73.5,85.4
GMVD,2021-12-01,92.4,94.325,74.725,80.5
GMVD,2021-12-02,73.15,87.85,73.15,85.4
GMVD,2021-12-03,85.05,85.05,71.75,76.3
GMVD,2021-12-06,73.15,79.45,73.15,74.55
GMVD,2021-12-07,74.55,76.3,72.45,74.55
GMVD,2021-12-08,74.2,78.05,73.15,76.65
GMVD,2021-12-09,74.55,79.1,73.85,77.35
GMVD,2021-12-10,78.4,78.4,74.9,76.3
GMVD,2021-12-13,78.05,86.45,77.35,80.5
GMVD,2021-12-14,78.75,78.75,73.5,77.0
GMVD,2021-12-15,74.55,75.25,72.1,74.9
GMVD,2021-12-16,72.8,74.9,72.8,74.9
GMVD,2021-12-17,72.8,74.655,67.55,67.9
GMVD,2021-12-20,65.45,65.45,59.85,62.3
GMVD,2021-12-21,61.95,66.15,60.725,65.45
GMVD,2021-12-22,66.5,71.4,62.405,67.2
GMVD,2021-12-23,69.3,69.3,64.4,69.3
GMVD,2021-12-27,69.65,72.8,65.8,70.0
GMVD,2021-12-28,71.4,71.4,56.0,57.75
GMVD,2021-12-29,61.25,61.25,55.3,56.35
GMVD,2021-12-30,56.0,63.0,53.55,57.05
GMVD,2021-12-31,56.0,58.8,53.97,58.45
GMVD,2022-01-03,59.5,63.0,58.835,60.55
GMVD,2022-01-04,60.2,63.0,59.5,62.65
GMVD,2022-01-05,62.65,66.5,61.25,63.0
GMVD,2022-01-06,64.05,70.7,63.0,68.25
GMVD,2022-01-07,68.95,79.1,66.535,78.75
GMVD,2022-01-10,84.0,103.25,78.4,92.4
GMVD,2022-01-11,89.95,95.2,84.35,94.85
GMVD,2022-01-12,95.2,112.7,95.2,103.95
GMVD,2022-01-13,104.65,147.0,103.6,123.2
GMVD,2022-01-14,123.55,132.3,116.2,122.5
GMVD,2022-01-18,124.25,156.45,122.5,147.35
GMVD,2022-01-19,149.8,235.9,148.75,214.2
GMVD,2022-01-20,180.6,182.0,155.4,178.5
GMVD,2022-01-21,168.0,172.2,146.3,151.55
GMVD,2022-01-24,152.25,195.3,145.6,173.25
GMVD,2022-01-25,173.6,185.15,165.2,175.0
GMVD,2022-01-26,171.85,185.15,159.6,171.85
GMVD,2022-01-27,169.4,189.0,165.55,181.3
