,loss
365,0.062240008264780045
366,0.062006875872612
367,0.061917744576931
368,0.061745136976242065
369,0.06156107038259506
370,0.06146291643381119
371,0.06127031147480011
372,0.06115031614899635
373,0.06101037189364433
374,0.06083973869681358
375,0.060736894607543945
376,0.06058589369058609
377,0.06043972820043564
378,0.06032976508140564
379,0.06018194556236267
380,0.06005413830280304
381,0.05993812158703804
382,0.059795718640089035
383,0.05967668071389198
384,0.05955909565091133
385,0.05942285433411598
386,0.05930650606751442
387,0.05918979272246361
388,0.059059496968984604
389,0.05894431471824646
390,0.058828793466091156
391,0.05870375037193298
392,0.05858877673745155
393,0.0584736093878746
394,0.05835163965821266
395,0.058236800134181976
396,0.0581217035651207
397,0.0580003447830677
398,0.057883769273757935
399,0.0577680841088295
400,0.057646144181489944
401,0.057525333017110825
402,0.05740589275956154
403,0.057280972599983215
404,0.057153426110744476
405,0.05702565237879753
406,0.05689265578985214
407,0.056753553450107574
408,0.05661100894212723
409,0.056462958455085754
410,0.056307174265384674
411,0.05614633113145828
412,0.05598274618387222
413,0.05581408366560936
414,0.055636215955019
415,0.055456265807151794
416,0.05528641119599342
417,0.05511852726340294
418,0.05496310815215111
419,0.054802924394607544
420,0.054652370512485504
421,0.054509129375219345
422,0.05436898395419121
423,0.054205331951379776
424,0.054043397307395935
425,0.05388670414686203
426,0.05372999608516693
427,0.05356766656041145
428,0.053387533873319626
429,0.05321279913187027
430,0.05304208770394325
431,0.05285811796784401
432,0.05267515778541565
433,0.05249425396323204
434,0.05230272188782692
435,0.05211295560002327
436,0.05192049965262413
437,0.05172118544578552
438,0.05152381956577301
439,0.051319655030965805
440,0.05111166462302208
441,0.05090348422527313
442,0.05068852752447128
443,0.05047136917710304
444,0.050253771245479584
445,0.05003124848008156
446,0.04980574548244476
447,0.04958061873912811
448,0.049355220049619675
449,0.04912887513637543
450,0.048902615904808044
451,0.04867834970355034
452,0.048459507524967194
453,0.04825221002101898
454,0.04807194694876671
455,0.04790594056248665
456,0.04773471876978874
457,0.047566067427396774
458,0.04757516831159592
459,0.04780731722712517
460,0.04848054051399231
461,0.049615491181612015
462,0.05356438457965851
463,0.05073581635951996
464,0.047007862478494644
465,0.04860770329833031
466,0.04698166251182556
467,0.04701949656009674
468,0.0474504753947258
469,0.045953720808029175
470,0.046619124710559845
471,0.04607754573225975
472,0.04584816098213196
473,0.04573304206132889
474,0.0453953742980957
475,0.04558176174759865
476,0.04490317404270172
477,0.0451502799987793
478,0.04463057592511177
479,0.04489852860569954
480,0.044259991496801376
481,0.04452808201313019
482,0.044081903994083405
483,0.044220902025699615
484,0.043820638209581375
485,0.043895017355680466
486,0.04366227239370346
487,0.04359733685851097
488,0.04341811686754227
489,0.04334867373108864
490,0.04321622475981712
491,0.04310343787074089
492,0.042980633676052094
493,0.04289056360721588
494,0.042787496000528336
495,0.04267114773392677
496,0.04257857799530029
497,0.04249836504459381
498,0.042389992624521255
499,0.04231388121843338
500,0.042206745594739914
501,0.04215289279818535
502,0.04203769564628601
503,0.041981592774391174
504,0.041873499751091
505,0.04182906076312065
506,0.041716910898685455
507,0.04166599363088608
508,0.04156940430402756
509,0.04151467978954315
510,0.041425708681344986
511,0.041360024362802505
512,0.041289445012807846
513,0.041215453296899796
514,0.04115334153175354
515,0.041074056178331375
516,0.04101897403597832
517,0.040943387895822525
518,0.04088263586163521
519,0.04081566259264946
520,0.040750421583652496
521,0.040691450238227844
522,0.040621791034936905
523,0.0405648835003376
524,0.04050033167004585
525,0.040439486503601074
526,0.04038010165095329
527,0.040316857397556305
528,0.04026104137301445
529,0.04019923135638237
530,0.04014110937714577
531,0.04008409380912781
532,0.040024593472480774
533,0.03996942192316055
534,0.03991100192070007
535,0.039855219423770905
536,0.03980010002851486
537,0.03974311426281929
538,0.03968927264213562
539,0.039633870124816895
540,0.03957949951291084
541,0.03952603414654732
542,0.03947144374251366
543,0.039418868720531464
544,0.03936567157506943
545,0.039312638342380524
546,0.03926080837845802
547,0.03920835256576538
548,0.03915676102042198
549,0.03910542652010918
550,0.03905394300818443
551,0.039003368467092514
552,0.03895268589258194
553,0.038902174681425095
554,0.038852330297231674
555,0.0388023667037487
556,0.038752757012844086
557,0.038703545928001404
558,0.03865428268909454
559,0.038605473935604095
560,0.038556862622499466
561,0.03850828483700752
562,0.038460150361061096
563,0.038412123918533325
564,0.038364216685295105
565,0.03831665217876434
566,0.038269203156232834
567,0.038221899420022964
568,0.038174863904714584
569,0.03812794387340546
570,0.03808118775486946
571,0.03803465887904167
572,0.03798823431134224
573,0.03794195502996445
574,0.037895895540714264
575,0.03784993663430214
576,0.03780410438776016
577,0.03775845468044281
578,0.03771292045712471
579,0.03766750171780586
580,0.03762223571538925
581,0.037577077746391296
582,0.037532027810811996
583,0.037487104535102844
584,0.03744230419397354
585,0.03739757835865021
586,0.03735298290848732
587,0.037308480590581894
588,0.03726406767964363
589,0.03721974045038223
590,0.037175510078668594
591,0.03713136166334152
592,0.037087276577949524
593,0.03704328462481499
594,0.03699936717748642
595,0.03695550560951233
596,0.03691171109676361
597,0.03686797618865967
598,0.0368243008852005
599,0.03678068146109581
600,0.0367371067404747
601,0.03669358044862747
602,0.03665009140968323
603,0.03660663962364197
604,0.03656322509050369
605,0.036519840359687805
606,0.03647648170590401
607,0.0364331416785717
608,0.03638981655240059
609,0.036346517503261566
610,0.036303214728832245
611,0.036259930580854416
612,0.03621663153171539
613,0.03617333993315697
614,0.03613004460930824
615,0.036086730659008026
616,0.03604340925812721
617,0.03600006178021431
618,0.03595668822526932
619,0.03591328486800194
620,0.03586985543370247
621,0.03582638502120972
622,0.03578287735581398
623,0.03573932126164436
624,0.03569571673870087
625,0.03565205633640289
626,0.035608336329460144
627,0.03556454926729202
628,0.03552069514989853
629,0.03547677397727966
630,0.035432785749435425
631,0.035388704389333725
632,0.035344548523426056
633,0.03530030697584152
634,0.035255979746580124
635,0.03521156311035156
636,0.03516704961657524
637,0.03512243926525116
638,0.035077739506959915
639,0.035032931715250015
640,0.03498803451657295
641,0.034943029284477234
642,0.03489793464541435
643,0.034852758049964905
644,0.03480750694870949
645,0.034762248396873474
646,0.0347171276807785
647,0.034672606736421585
648,0.034629937261343
649,0.03459366783499718
650,0.03457570821046829
651,0.03463337570428848
652,0.034879688173532486
653,0.03642643615603447
654,0.04059046134352684
655,0.11170130968093872
656,0.0514291413128376
657,0.12015322595834732
658,0.12277473509311676
659,0.24410879611968994
660,0.21473221480846405
661,0.19072803854942322
662,0.1579686403274536
663,0.11326783150434494
664,0.0538686141371727
665,0.0795576199889183
666,0.12385432422161102
667,0.08218581974506378
668,0.0571397989988327
669,0.07985397428274155
670,0.08697111159563065
671,0.08986074477434158
672,0.0906614139676094
673,0.09007826447486877
674,0.08859457075595856
675,0.09021075069904327
676,0.08780577778816223
677,0.08899147808551788
678,0.08856763690710068
679,0.08653324097394943
680,0.08239412307739258
681,0.0743817687034607
682,0.062424421310424805
683,0.06849183887243271
684,0.07843798398971558
685,0.07364889979362488
686,0.0623568519949913
687,0.05985362455248833
688,0.06440677493810654
689,0.06661476939916611
690,0.06533700227737427
691,0.06109708920121193
692,0.055586542934179306
693,0.05272689834237099
694,0.052861083298921585
695,0.05157603323459625
696,0.04678905010223389
697,0.07361118495464325
698,0.06110839545726776
699,0.07101944833993912
700,0.06718248128890991
701,0.05758047476410866
702,0.05913136899471283
703,0.07309304177761078
704,0.0638836920261383
705,0.047329019755125046
706,0.043364714831113815
707,0.048248399049043655
708,0.05051998049020767
709,0.04771978035569191
710,0.04301101714372635
711,0.041100211441516876
712,0.043430596590042114
713,0.04453207552433014
714,0.04148459807038307
715,0.038113947957754135
716,0.037589579820632935
717,0.0386003777384758
718,0.03925191983580589
719,0.03879788890480995
720,0.037562739104032516
721,0.03640415146946907
722,0.03607507050037384
723,0.03658425807952881
724,0.037053756415843964
725,0.03671535104513168
726,0.03586499020457268
727,0.0352511890232563
728,0.03512959182262421
729,0.0352565199136734
730,0.035286795347929
731,0.03506647050380707
732,0.034681178629398346
733,0.03432587534189224
734,0.03417997062206268
735,0.034272510558366776
736,0.03442556411027908
737,0.03442883491516113
738,0.03425654396414757
739,0.03404110297560692
740,0.03390011191368103
741,0.03384816274046898
742,0.03382013738155365
743,0.03374725207686424
744,0.03362133353948593
745,0.033487774431705475
746,0.03339928016066551
747,0.033377114683389664
748,0.033388882875442505
749,0.03337320312857628
750,0.03330438584089279
751,0.033214982599020004
752,0.03314874321222305
753,0.03311615437269211
754,0.03309653699398041
755,0.033063627779483795
756,0.03300892934203148
757,0.03294825926423073
758,0.03290433809161186
759,0.03288329765200615
760,0.032870639115571976
761,0.0328475683927536
762,0.032809361815452576
763,0.03276753053069115
764,0.03273485600948334
765,0.03271162137389183
766,0.032688118517398834
767,0.032657161355018616
768,0.03262069821357727
769,0.03258618339896202
770,0.032558947801589966
771,0.03253718465566635
772,0.0325142964720726
773,0.032486382871866226
774,0.032455939799547195
775,0.03242763131856918
776,0.032402753829956055
777,0.03237879276275635
778,0.03235282003879547
779,0.032324522733688354
780,0.03229624405503273
781,0.03227032348513603
782,0.03224661201238632
783,0.03222303465008736
784,0.032198190689086914
785,0.032172609120607376
786,0.032147716730833054
787,0.032124124467372894
788,0.032101109623909
789,0.03207758069038391
790,0.03205334395170212
791,0.03202919661998749
792,0.032005902379751205
793,0.0319833979010582
794,0.03196106106042862
795,0.03193842992186546
796,0.03191564977169037
797,0.031893208622932434
798,0.03187129274010658
799,0.031849607825279236
800,0.03182779625058174
801,0.03180583566427231
802,0.03178398683667183
803,0.03176248446106911
804,0.03174128755927086
805,0.031720180064439774
806,0.031699031591415405
807,0.03167793154716492
808,0.03165702521800995
809,0.03163634613156319
810,0.03161577135324478
811,0.031595200300216675
812,0.03157464414834976
813,0.031554192304611206
814,0.03153391182422638
815,0.031513769179582596
816,0.03149367868900299
817,0.03147363290190697
818,0.03145366534590721
819,0.0314338281750679
820,0.031414106488227844
821,0.031394459307193756
822,0.03137485682964325
823,0.03135531023144722
824,0.03133586794137955
825,0.03131651505827904
826,0.03129725158214569
827,0.03127804398536682
828,0.031258903443813324
829,0.031239839270710945
830,0.03122086077928543
831,0.031201953068375587
832,0.031183108687400818
833,0.031164323911070824
834,0.031145600602030754
835,0.031126948073506355
836,0.031108364462852478
837,0.03108983486890793
838,0.031071363016963005
839,0.03105294518172741
840,0.031034590676426888
841,0.03101630136370659
842,0.03099805675446987
843,0.030979866161942482
844,0.03096172772347927
845,0.03094363771378994
846,0.030925607308745384
847,0.03090761974453926
848,0.030889682471752167
849,0.030871789902448654
850,0.030853943899273872
851,0.030836140736937523
852,0.0308183915913105
853,0.030800675973296165
854,0.03078300878405571
855,0.03076537884771824
856,0.03074778988957405
857,0.030730241909623146
858,0.030712734907865524
859,0.030695265159010887
860,0.030677828937768936
861,0.03066043183207512
862,0.030643068253993988
863,0.030625738203525543
864,0.030608447268605232
865,0.030591187998652458
866,0.03057396225631237
867,0.03055676445364952
868,0.03053959645330906
869,0.030522463843226433
870,0.030505357310175896
871,0.030488278716802597
872,0.030471231788396835
873,0.030454212799668312
874,0.030437219887971878
875,0.030420245602726936
876,0.03040330857038498
877,0.030386390164494514
878,0.030369503423571587
879,0.03035263530910015
880,0.030335791409015656
881,0.0303189679980278
882,0.030302168801426888
883,0.030285393819212914
884,0.03026864118874073
885,0.03025190532207489
886,0.030235188081860542
887,0.030218496918678284
888,0.03020181506872177
889,0.0301851574331522
890,0.03016851842403412
891,0.03015190176665783
892,0.030135298147797585
893,0.030118709430098534
894,0.030102139338850975
895,0.03008558228611946
896,0.03006904572248459
897,0.03005252033472061
898,0.03003600984811783
899,0.03001951426267624
900,0.03000303916633129
901,0.02998656965792179
902,0.029970111325383186
903,0.029953669756650925
904,0.029937243089079857
905,0.029920825734734535
906,0.02990441955626011
907,0.029888024553656578
908,0.029871640726923943
909,0.029855268076062202
910,0.02983890473842621
911,0.02982255257666111
912,0.02980620600283146
913,0.029789872467517853
914,0.029773544520139694
915,0.02975722774863243
916,0.029740918427705765
917,0.029724622145295143
918,0.02970832586288452
919,0.029692037031054497
920,0.029675757512450218
921,0.029659491032361984
922,0.029643220826983452
923,0.029626959934830666
924,0.029610708355903625
925,0.029594456776976585
926,0.02957821451127529
927,0.029561972245573997
928,0.02954573929309845
929,0.02952951192855835
930,0.0295132827013731
931,0.029497062787413597
932,0.029480846598744392
933,0.029464630410075188
934,0.02944842167198658
935,0.029432211071252823
936,0.029416002333164215
937,0.029399801045656204
938,0.029383599758148193
939,0.029367394745349884
940,0.02935119718313217
941,0.029335005208849907
942,0.029318803921341896
943,0.02930261194705963
944,0.029286419972777367
945,0.029270224273204803
946,0.02925403043627739
947,0.029237834736704826
948,0.02922164462506771
949,0.029205452650785446
950,0.029189256951212883
951,0.02917305938899517
952,0.029156863689422607
953,0.029140666127204895
954,0.029124464839696884
955,0.029108267277479172
956,0.029092062264680862
957,0.029075855389237404
958,0.029059642925858498
959,0.02904343605041504
960,0.029027221724390984
961,0.02901100367307663
962,0.028994783759117126
963,0.028978560119867325
964,0.028962330892682076
965,0.028946099802851677
966,0.02892986312508583
967,0.028913626447319984
968,0.028897378593683243
969,0.028881125152111053
970,0.028864871710538864
971,0.028848614543676376
972,0.02883234992623329
973,0.02881607785820961
974,0.02879980020225048
975,0.028783516958355904
976,0.02876722626388073
977,0.028750933706760406
978,0.028734631836414337
979,0.02871832437813282
980,0.02870200388133526
981,0.028685681521892548
982,0.02866935171186924
983,0.028653016313910484
984,0.028636669740080833
985,0.028620311990380287
986,0.02860395237803459
987,0.02858757972717285
988,0.028571195900440216
989,0.028554808348417282
990,0.02853841334581375
991,0.028521999716758728
992,0.028505587950348854
993,0.028489157557487488
994,0.028472721576690674
995,0.028456272557377815
996,0.02843981422483921
997,0.02842334657907486
998,0.028406869620084763
999,0.02839037962257862
1000,0.028373878449201584
1001,0.028357362374663353
1002,0.028340840712189674
1003,0.02832430601119995
1004,0.028307758271694183
1005,0.028291193768382072
1006,0.028274621814489365
1007,0.028258036822080612
1008,0.028241436928510666
1009,0.028224827721714973
1010,0.028208205476403236
1011,0.028191566467285156
1012,0.028174912557005882
1013,0.028158247470855713
1014,0.02814156748354435
1015,0.028124870732426643
1016,0.02810816280543804
1017,0.028091438114643097
1018,0.02807469852268696
1019,0.028057942166924477
1020,0.02804117277264595
1021,0.02802438661456108
1022,0.02800758369266987
1023,0.027990765869617462
1024,0.027973933145403862
1025,0.02795708179473877
1026,0.027940211817622185
1027,0.027923326939344406
1028,0.027906423434615135
1029,0.02788950689136982
1030,0.027872569859027863
1031,0.027855612337589264
1032,0.02783863991498947
1033,0.027821650728583336
1034,0.02780463919043541
1035,0.02778760902583599
1036,0.02777055650949478
1037,0.027753494679927826
1038,0.02773640677332878
1039,0.027719302102923393
1040,0.027702176943421364
1041,0.027685031294822693
1042,0.027667861431837082
1043,0.02765067294239998
1044,0.027633465826511383
1045,0.027616240084171295
1046,0.02759898640215397
1047,0.0275817159563303
1048,0.02756442502140999
1049,0.027547111734747887
1050,0.027529776096343994
1051,0.02751241624355316
1052,0.02749503403902054
1053,0.027477631345391273
1054,0.02746020257472992
1055,0.027442755177617073
1056,0.02742527797818184
1057,0.027407780289649963
1058,0.027390263974666595
1059,0.02737271785736084
1060,0.027355151250958443
1061,0.027337556704878807
1062,0.02731993980705738
1063,0.027302300557494164
1064,0.027284637093544006
1065,0.027266941964626312
1066,0.027249224483966827
1067,0.027231482788920403
1068,0.027213716879487038
1069,0.027195923030376434
1070,0.027178099378943443
1071,0.02716025337576866
1072,0.027142386883497238
1073,0.02712448313832283
1074,0.02710655890405178
1075,0.027088608592748642
1076,0.027070630341768265
1077,0.0270526185631752
1078,0.027034588158130646
1079,0.027016522362828255
1080,0.026998434215784073
1081,0.026980318129062653
1082,0.026962172240018845
1083,0.02694399654865265
1084,0.026925792917609215
1085,0.02690756320953369
1086,0.02688930183649063
1087,0.02687101438641548
1088,0.026852698996663094
1089,0.02683434635400772
1090,0.02681596949696541
1091,0.026797564700245857
1092,0.02677913010120392
1093,0.026760660111904144
1094,0.02674216218292713
1095,0.02672363817691803
1096,0.026705080643296242
1097,0.026686495169997215
1098,0.026667876169085503
1099,0.026649225503206253
1100,0.026630545035004616
1101,0.02661183662712574
1102,0.02659308910369873
1103,0.026574313640594482
1104,0.026555504649877548
1105,0.026536667719483376
1106,0.026517797261476517
1107,0.026498889550566673
1108,0.026479950174689293
1109,0.026460982859134674
1110,0.02644197642803192
1111,0.02642294019460678
1112,0.026403870433568954
1113,0.026384763419628143
1114,0.026365628466010094
1115,0.02634645253419876
1116,0.02632724493741989
1117,0.026308001950383186
1118,0.026288723573088646
1119,0.02626940794289112
1120,0.02625005692243576
1121,0.026230668649077415
1122,0.026211243122816086
1123,0.02619178593158722
1124,0.026172280311584473
1125,0.02615274488925934
1126,0.02613316848874092
1127,0.02611355297267437
1128,0.026093898341059685
1129,0.026074202731251717
1130,0.026054468005895615
1131,0.02603468857705593
1132,0.026014870032668114
1133,0.025995004922151566
1134,0.025975102558732033
1135,0.02595515176653862
1136,0.025935158133506775
1137,0.02591511979699135
1138,0.02589503489434719
1139,0.025874905288219452
1140,0.025854725390672684
1141,0.025834498926997185
1142,0.025814220309257507
1143,0.025793887674808502
1144,0.025773510336875916
1145,0.025753078982234
1146,0.02573259361088276
1147,0.02571205422282219
1148,0.025691460818052292
1149,0.02567080408334732
1150,0.02565009333193302
1151,0.025629324838519096
1152,0.025608491152524948
1153,0.025587601587176323
1154,0.025566646829247475
1155,0.025545621290802956
1156,0.044373899698257446
1157,0.027170641347765923
1158,0.02741273120045662
1159,0.040262337774038315
1160,0.03924446180462837
1161,0.037180207669734955
1162,0.03593302145600319
1163,0.0356820747256279
1164,0.03783397376537323
1165,0.03731284663081169
1166,0.037636905908584595
1167,0.03795706853270531
1168,0.03756517916917801
1169,0.0368940643966198
1170,0.036582063883543015
1171,0.036575399339199066
1172,0.036374177783727646
1173,0.03572951629757881
1174,0.03483147174119949
1175,0.03391129896044731
1176,0.033329226076602936
1177,0.03248445689678192
1178,0.030784837901592255
1179,0.02899719774723053
1180,0.027753625065088272
1181,0.027381345629692078
1182,0.027312560006976128
1183,0.027128923684358597
1184,0.02687162347137928
1185,0.026812726631760597
1186,0.027044985443353653
1187,0.02734093926846981
1188,0.027444975450634956
1189,0.027385378256440163
1190,0.02736823819577694
1191,0.02745867893099785
1192,0.027513833716511726
1193,0.027409739792346954
1194,0.027207160368561745
1195,0.027048630639910698
1196,0.026962244883179665
1197,0.026849567890167236
1198,0.026656100526452065
1199,0.026453545317053795
1200,0.026322906836867332
1201,0.026239367201924324
1202,0.026126215234398842
1203,0.025974828749895096
1204,0.025849077850580215
1205,0.025783156976103783
1206,0.02573709562420845
1207,0.02567335218191147
1208,0.025617849081754684
1209,0.025601370260119438
1210,0.025592369958758354
1211,0.025547021999955177
1212,0.025482920929789543
1213,0.025434602051973343
1214,0.02538299560546875
1215,0.025300834327936172
1216,0.025212954729795456
1217,0.025149088352918625
1218,0.025094736367464066
1219,0.025033164769411087
1220,0.02497980184853077
1221,0.0249458197504282
1222,0.024915428832173347
1223,0.024877285584807396
1224,0.02484040893614292
1225,0.024808915331959724
1226,0.024772439152002335
1227,0.02472735568881035
1228,0.024682195857167244
1229,0.024639803916215897
1230,0.024594411253929138
1231,0.024546146392822266
1232,0.024501511827111244
1233,0.024461116641759872
1234,0.024420637637376785
1235,0.024380549788475037
1236,0.024344157427549362
1237,0.02430996485054493
1238,0.024274621158838272
1239,0.024238841608166695
1240,0.024204304441809654
1241,0.02416957914829254
1242,0.024133428931236267
1243,0.024097295477986336
1244,0.02406221441924572
1245,0.024027297273278236
1246,0.023992281407117844
1247,0.023958144709467888
1248,0.023925015702843666
1249,0.023892026394605637
1250,0.023859048262238503
