ticker,date,open,high,low,close
ASST,2023-02-03,5.88,6.98,3.03,3.55
ASST,2023-02-06,2.92,3.02,2.541,2.55
ASST,2023-02-07,2.5,2.651,2.4,2.43
ASST,2023-02-08,2.4,2.55,2.18,2.2
ASST,2023-02-09,2.22,2.27,1.81,1.87
ASST,2023-02-10,1.78,1.82,1.715,1.74
ASST,2023-02-13,1.75,2.34,1.73,1.83
ASST,2023-02-14,1.96,1.96,1.675,1.77
ASST,2023-02-15,1.78,1.86,1.69,1.79
ASST,2023-02-16,1.74,1.8,1.62,1.66
ASST,2023-02-17,1.66,1.75,1.65,1.74
ASST,2023-02-21,1.76,1.76,1.629,1.65
ASST,2023-02-22,1.66,1.78,1.65,1.67
ASST,2023-02-23,1.72,1.75,1.62,1.705
ASST,2023-02-24,1.665,1.7,1.54,1.55
ASST,2023-02-27,1.62,2.36,1.544,2.21
ASST,2023-02-28,2.05,2.14,1.43,1.66
ASST,2023-03-01,1.66,2.14,1.62,1.9
ASST,2023-03-02,1.8,2.14,1.8,2.04
ASST,2023-03-03,2.04,3.0,1.94,2.11
ASST,2023-03-06,1.94,1.95,1.66,1.86
ASST,2023-03-07,1.82,1.89,1.78,1.83
ASST,2023-03-08,1.78,1.83,1.67,1.75
ASST,2023-03-09,1.79,1.82,1.74,1.78
ASST,2023-03-10,1.7,1.78,1.61,1.74
ASST,2023-03-13,1.76,1.76,1.53,1.64
ASST,2023-03-14,1.6,1.76,1.6,1.71
ASST,2023-03-15,1.74,1.74,1.588,1.65
ASST,2023-03-16,1.6,1.629,1.53,1.6
ASST,2023-03-17,1.77,1.78,1.57,1.59
ASST,2023-03-20,1.61,2.0,1.61,1.75
ASST,2023-03-21,1.81,1.93,1.66,1.89
ASST,2023-03-22,1.83,1.83,1.68,1.75
ASST,2023-03-23,1.78,1.82,1.67,1.68
ASST,2023-03-24,1.68,1.758,1.56,1.67
ASST,2023-03-27,1.69,1.7,1.51,1.56
ASST,2023-03-28,1.56,1.58,1.48,1.48
ASST,2023-03-29,1.44,1.59,1.42,1.45
ASST,2023-03-30,1.43,1.505,1.41,1.45
ASST,2023-03-31,1.43,1.43,1.24,1.3
ASST,2023-04-03,1.26,1.26,1.095,1.14
ASST,2023-04-04,1.11,1.135,1.05,1.08
ASST,2023-04-05,1.08,1.08,0.8316,0.9
ASST,2023-04-06,0.88,1.03,0.85,0.9411
ASST,2023-04-10,0.959,1.0099,0.855101,0.91
ASST,2023-04-11,0.96,0.96,0.9,0.91
ASST,2023-04-12,0.93,0.93,0.8505,0.8617
ASST,2023-04-13,0.8599,1.03,0.8599,0.9681
ASST,2023-04-14,0.97,1.141,0.96,1.1
ASST,2023-04-17,1.17,1.2215,1.1,1.12
ASST,2023-04-18,1.11,1.15,1.01,1.11
ASST,2023-04-19,1.1021,1.1362,1.0601,1.1
ASST,2023-04-20,1.1144,1.1353,1.01,1.03
ASST,2023-04-21,1.07,2.09,1.0476,1.155
ASST,2023-04-24,1.05,1.14,0.88,0.9088
ASST,2023-04-25,0.894,1.05,0.894,1.0
ASST,2023-04-26,0.97,0.98,0.88,0.88
ASST,2023-04-27,0.905,0.9399,0.8111,0.8773
ASST,2023-04-28,0.900001,0.93,0.821501,0.89
ASST,2023-05-01,0.8633,0.929499,0.863,0.89
ASST,2023-05-02,0.891,0.91,0.8501,0.9099
ASST,2023-05-03,0.91,1.0498,0.88,0.95
ASST,2023-05-04,0.99,0.9999,0.930301,0.9551
ASST,2023-05-05,0.9203,0.9999,0.9203,0.9495
ASST,2023-05-08,0.98,0.98,0.920101,0.959
ASST,2023-05-09,0.95,0.9999,0.8888,0.93
ASST,2023-05-10,1.06,1.13,0.952,0.99
ASST,2023-05-11,1.02,1.0499,0.9612,1.0107
ASST,2023-05-12,1.03,1.0493,0.97,0.982
ASST,2023-05-15,1.04,1.05,1.0,1.034
ASST,2023-05-16,1.02,1.02,0.9122,0.96
ASST,2023-05-17,1.0,1.0,0.95,0.9899
ASST,2023-05-18,0.9805,0.9805,0.941,0.9414
ASST,2023-05-19,1.02,1.02,0.8743,0.8906
ASST,2023-05-22,0.9,0.91,0.8274,0.86
ASST,2023-05-23,0.872734,0.9599,0.82,0.9499
ASST,2023-05-24,0.928,1.17,0.863,1.14
ASST,2023-05-25,1.06,1.15,0.995,1.1
ASST,2023-05-26,1.11,1.11,0.9184,0.9649
ASST,2023-05-30,0.936,1.1,0.9,1.02
ASST,2023-05-31,1.04,1.04,1.0,1.03
ASST,2023-06-01,1.03,1.03,0.96,0.99
ASST,2023-06-02,1.002,1.03,0.997,1.0001
ASST,2023-06-05,1.06,1.3,1.02,1.12
ASST,2023-06-06,1.16,1.25,1.11,1.16
ASST,2023-06-07,1.135,1.25,1.08,1.24
ASST,2023-06-08,1.33,1.4,1.15,1.37
ASST,2023-06-09,1.37,1.37,1.04,1.15
ASST,2023-06-12,3.01,3.49,1.9301,2.02
ASST,2023-06-13,1.7,2.4,1.61,1.8
ASST,2023-06-14,1.98,2.34,1.88,1.975
ASST,2023-06-15,2.0,2.2299,1.93,2.11
ASST,2023-06-16,2.19,2.2,1.95,2.14
ASST,2023-06-20,2.075,2.3,1.95,2.0
ASST,2023-06-21,1.98,2.78,1.82,2.38
ASST,2023-06-22,2.02,2.58,2.01,2.43
ASST,2023-06-23,2.33,2.55,2.27,2.48
ASST,2023-06-26,2.3598,2.46,1.83,1.89
ASST,2023-06-27,1.83,1.99,1.83,1.87
ASST,2023-06-28,1.89,1.9699,1.76,1.76
ASST,2023-06-29,1.85,1.88,1.76,1.81
ASST,2023-06-30,1.83,1.83,1.71,1.74
ASST,2023-07-03,1.78,1.84,1.74,1.74
ASST,2023-07-05,1.86,1.97,1.75,1.9
ASST,2023-07-06,1.85,1.92,1.77,1.83
ASST,2023-07-07,1.78,1.86,1.7,1.74
ASST,2023-07-10,1.77,1.7964,1.57,1.65
ASST,2023-07-11,1.65,1.7,1.27,1.33
ASST,2023-07-12,1.33,1.38,1.31,1.33
ASST,2023-07-13,1.34,1.53,1.33,1.43
