ticker,date,open,high,low,close
GDHG,2023-04-12,4.0,4.58,3.6,4.01
GDHG,2023-04-13,3.64,4.14,3.24,4.01
GDHG,2023-04-14,3.97,4.01,3.41,4.0
GDHG,2023-04-17,3.81,4.01,3.65,3.99
GDHG,2023-04-18,3.85,4.0,3.8,3.99
GDHG,2023-04-19,3.82,3.98,3.82,3.97
GDHG,2023-04-20,3.99,4.02,3.42,3.85
GDHG,2023-04-21,3.935,4.0,3.4773,3.84
GDHG,2023-04-24,3.8001,3.84,3.709,3.709
GDHG,2023-04-25,3.76,3.85,3.65,3.71
GDHG,2023-04-26,3.68,3.98,3.24,3.78
GDHG,2023-04-27,3.66,3.9,3.62,3.78
GDHG,2023-04-28,4.0,5.04,3.76,4.09
GDHG,2023-05-01,4.1,4.4,3.81,4.22
GDHG,2023-05-02,4.04,4.15,3.33,3.87
GDHG,2023-05-03,4.08,4.12,3.7,3.95
GDHG,2023-05-04,3.8,4.1,3.8,3.9501
GDHG,2023-05-05,3.73,4.0,3.6,3.83
GDHG,2023-05-08,3.75,3.95,3.75,3.9398
GDHG,2023-05-09,4.06,4.49,4.045,4.21
GDHG,2023-05-10,4.35,4.37,3.7351,4.24
GDHG,2023-05-11,4.03,4.4548,4.03,4.23
GDHG,2023-05-12,4.25,5.23,4.08,4.2
GDHG,2023-05-15,4.14,4.49,4.09,4.22
GDHG,2023-05-16,4.3,4.9399,4.3,4.41
GDHG,2023-05-17,4.266,4.73,4.23,4.3
GDHG,2023-05-18,4.262,4.63,4.2,4.39
GDHG,2023-05-19,4.4501,4.7497,4.21,4.28
GDHG,2023-05-22,4.31,4.398,4.225,4.26
GDHG,2023-05-23,4.28,4.45,4.25,4.25
GDHG,2023-05-24,4.32,4.58,4.29,4.35
GDHG,2023-05-25,4.3943,4.5897,4.3943,4.42
GDHG,2023-05-26,4.6,4.64,4.36,4.36
GDHG,2023-05-30,4.45,4.75,4.39,4.39
GDHG,2023-05-31,4.36,4.565,3.8,4.05
GDHG,2023-06-01,4.09,4.49,4.09,4.13
GDHG,2023-06-02,4.28,4.28,4.06,4.17
GDHG,2023-06-05,4.2,4.248,4.0,4.04
GDHG,2023-06-06,4.2,4.38,4.19,4.28
GDHG,2023-06-07,4.2527,4.33,4.2071,4.22
GDHG,2023-06-08,4.16,4.45,4.16,4.42
GDHG,2023-06-09,4.32,4.4,4.25,4.3
GDHG,2023-06-12,4.24,4.85,4.22,4.66
GDHG,2023-06-13,4.68,5.0246,4.68,4.79
GDHG,2023-06-14,4.77,4.9,4.23,4.35
GDHG,2023-06-15,4.3,4.69,4.1894,4.33
GDHG,2023-06-16,4.4,4.69,4.4,4.47
GDHG,2023-06-20,4.47,4.538,4.152,4.35
GDHG,2023-06-21,4.19,4.19,4.022,4.15
GDHG,2023-06-22,4.2,4.25,4.03,4.04
GDHG,2023-06-23,4.27,4.69,4.21,4.46
GDHG,2023-06-26,4.5027,4.51,4.502,4.51
GDHG,2023-06-28,4.53,4.71,4.36,4.5
GDHG,2023-06-29,4.32,4.5,4.32,4.46
GDHG,2023-06-30,4.47,4.6,4.4,4.4
GDHG,2023-07-03,4.41,4.41,4.3352,4.4
GDHG,2023-07-05,4.41,4.42,4.39,4.4
GDHG,2023-07-06,4.3501,4.3501,4.35,4.35
GDHG,2023-07-07,4.42,4.43,4.41,4.41
GDHG,2023-07-10,4.3973,4.4,4.26,4.385
GDHG,2023-07-11,4.2387,4.49,4.22,4.25
GDHG,2023-07-12,4.25,4.37,4.145,4.23
GDHG,2023-07-13,4.6,5.03,4.2001,4.21
GDHG,2023-07-14,4.06,4.21,4.01,4.01
GDHG,2023-07-17,4.41,4.68,3.77,4.1
GDHG,2023-07-18,3.91,4.19,3.69,4.19
GDHG,2023-07-19,3.8,4.03,3.71,3.87
GDHG,2023-07-20,3.69,3.7931,3.5,3.7
GDHG,2023-07-21,3.59,3.8,3.59,3.63
