ticker,date,open,high,low,close
LSDI,2023-02-09,4.0,4.0,2.84,2.99
LSDI,2023-02-10,2.64,2.88,2.51,2.84
LSDI,2023-02-13,2.5,2.9,2.4,2.82
LSDI,2023-02-14,2.55,3.12,2.55,3.01
LSDI,2023-02-15,2.94,3.35,2.81,3.29
LSDI,2023-02-16,3.46,3.6,2.95,3.14
LSDI,2023-02-17,3.29,3.4,2.89,2.9
LSDI,2023-02-21,2.89,3.24,2.17,2.43
LSDI,2023-02-22,2.47,2.5,1.825,1.99
LSDI,2023-02-23,1.9,1.963,1.81,1.9
LSDI,2023-02-24,1.89,2.17,1.84,2.05
LSDI,2023-02-27,2.15,2.55,2.05,2.2
LSDI,2023-02-28,2.3,2.3,2.01,2.07
LSDI,2023-03-01,2.06,2.13,1.79,1.79
LSDI,2023-03-02,1.75,1.755,1.55,1.63
LSDI,2023-03-03,1.73,2.19,1.73,1.92
LSDI,2023-03-06,1.91,1.99,1.71,1.84
LSDI,2023-03-07,1.99,2.017,1.76,1.82
LSDI,2023-03-08,1.79,1.791,1.6,1.63
LSDI,2023-03-09,1.67,1.78,1.66,1.7
LSDI,2023-03-10,1.8,1.8,1.5,1.55
LSDI,2023-03-13,1.58,1.69,1.305,1.37
LSDI,2023-03-14,1.36,1.367,1.23,1.27
LSDI,2023-03-15,1.23,1.32,1.22,1.26
LSDI,2023-03-16,1.24,1.27,1.16,1.2
LSDI,2023-03-17,1.39,1.4,1.121,1.35
LSDI,2023-03-20,1.26,1.27,1.163,1.24
LSDI,2023-03-21,1.25,1.53,1.25,1.455
LSDI,2023-03-22,1.47,1.64,1.21,1.39
LSDI,2023-03-23,1.63,1.63,1.39,1.45
LSDI,2023-03-24,1.43,1.53,1.35,1.37
LSDI,2023-03-27,1.39,1.41,1.22,1.24
LSDI,2023-03-28,1.23,1.24,1.13,1.15
LSDI,2023-03-29,1.15,1.24,1.13,1.17
LSDI,2023-03-30,1.16,1.229,1.08,1.13
LSDI,2023-03-31,1.13,1.17,1.031,1.1
LSDI,2023-04-03,1.08,1.11,1.035,1.04
LSDI,2023-04-04,1.09,1.09,1.01,1.04
LSDI,2023-04-05,1.07,1.07,1.015,1.0201
LSDI,2023-04-06,1.13,1.13,0.9316,1.03
LSDI,2023-04-10,1.03,1.03,0.93,0.94
LSDI,2023-04-11,0.99,1.0,0.84,0.85
LSDI,2023-04-12,0.85,1.08,0.83,1.0
LSDI,2023-04-13,0.9985,0.9985,0.9287,0.94
LSDI,2023-04-14,0.923,1.0199,0.9,0.9079
LSDI,2023-04-17,0.94,1.04,0.88,0.9387
LSDI,2023-04-18,0.925,1.3299,0.925,1.1
LSDI,2023-04-19,1.11,1.19,1.0444,1.13
LSDI,2023-04-20,1.09,1.12,0.831,0.94
LSDI,2023-04-21,0.9624,1.16,0.9401,1.13
LSDI,2023-04-24,1.04,1.33,0.99,1.27
LSDI,2023-04-25,1.27,1.32,1.15,1.1701
LSDI,2023-04-26,1.16,1.25,1.15,1.25
LSDI,2023-04-27,1.29,1.29,0.9741,1.08
LSDI,2023-04-28,1.11,1.3,1.08,1.22
LSDI,2023-05-01,1.21,1.4,1.1301,1.32
LSDI,2023-05-02,1.3,1.375,1.19,1.37
LSDI,2023-05-03,1.36,1.39,1.3,1.32
LSDI,2023-05-04,1.28,1.3971,1.23,1.39
LSDI,2023-05-05,1.45,1.45,1.3,1.35
LSDI,2023-05-08,1.34,1.379,1.29,1.36
LSDI,2023-05-09,1.36,1.36,1.25,1.3
LSDI,2023-05-10,1.2501,1.29,1.1601,1.23
LSDI,2023-05-11,1.19,1.22,1.07,1.13
LSDI,2023-05-12,1.165,1.2,1.0401,1.12
LSDI,2023-05-15,1.135,1.14,1.02,1.04
LSDI,2023-05-16,1.04,1.0699,0.9502,0.9832
LSDI,2023-05-17,0.98,0.99,0.9011,0.925
LSDI,2023-05-18,0.96,1.09,0.92,1.08
LSDI,2023-05-19,1.36,1.7,1.11,1.14
LSDI,2023-05-22,1.09,1.19,1.04,1.16
LSDI,2023-05-23,1.15,1.28,1.06,1.19
LSDI,2023-05-24,1.21,1.21,1.09,1.18
LSDI,2023-05-25,1.15,1.15,1.09,1.13
LSDI,2023-05-26,1.05,1.14,1.03,1.13
LSDI,2023-05-30,1.09,1.18,1.0521,1.13
LSDI,2023-05-31,1.15,1.15,1.07,1.11
LSDI,2023-06-01,1.08,1.17,1.06,1.13
LSDI,2023-06-02,1.14,1.1613,1.1,1.13
LSDI,2023-06-05,1.08,1.17,1.06,1.13
LSDI,2023-06-06,1.15,1.17,1.08,1.16
LSDI,2023-06-07,1.12,1.15,1.1,1.12
LSDI,2023-06-08,1.14,1.14,1.08,1.14
LSDI,2023-06-09,1.12,1.15,1.1,1.15
LSDI,2023-06-12,1.15,1.21,1.12,1.19
LSDI,2023-06-13,1.16,1.26,1.15,1.21
LSDI,2023-06-14,1.21,1.2151,1.16,1.2
LSDI,2023-06-15,1.15,1.23,1.13,1.22
LSDI,2023-06-16,1.13,1.22,1.13,1.2
LSDI,2023-06-20,1.17,1.2,1.14,1.18
LSDI,2023-06-21,1.15,1.17,1.1,1.17
LSDI,2023-06-22,1.19,1.19,1.13,1.16
LSDI,2023-06-23,1.19,1.19,1.11,1.18
