ticker,date,open,high,low,close
TYGO,2023-05-24,21.33,21.33,12.05,12.71
TYGO,2023-05-25,11.5,12.048,10.71,11.2
TYGO,2023-05-26,10.77,10.85,10.4,10.76
TYGO,2023-05-30,10.57,11.32,9.69,10.65
TYGO,2023-05-31,10.51,11.72,10.51,11.72
TYGO,2023-06-01,12.39,27.0,10.65,21.52
TYGO,2023-06-02,18.58,19.8999,15.16,16.77
TYGO,2023-06-05,15.66,17.5,15.46,17.34
TYGO,2023-06-06,16.68,17.4,15.12,16.91
TYGO,2023-06-07,16.41,21.78,16.41,20.45
TYGO,2023-06-08,20.04,21.4,18.75,20.3
TYGO,2023-06-09,20.27,20.7,17.04,18.47
TYGO,2023-06-12,17.76,18.0,15.035,15.99
TYGO,2023-06-13,15.68,16.08,15.3,15.76
TYGO,2023-06-14,15.68,16.29,15.6,16.09
TYGO,2023-06-15,16.07,16.5,15.61,16.1001
TYGO,2023-06-16,16.11,16.49,15.88,16.2
TYGO,2023-06-20,16.45,18.0,16.11,17.77
TYGO,2023-06-21,17.78,18.35,17.0,17.98
TYGO,2023-06-22,18.0,18.47,17.52,18.4
TYGO,2023-06-23,18.18,18.18,17.01,17.8
TYGO,2023-06-26,17.11,17.6,17.01,17.49
TYGO,2023-06-27,17.45,17.5,16.51,17.31
TYGO,2023-06-28,16.99,17.4,16.6607,16.99
TYGO,2023-06-29,17.1,17.1,16.36,16.6
TYGO,2023-06-30,16.65,18.55,16.5,18.55
TYGO,2023-07-03,18.48,19.25,17.605,19.25
TYGO,2023-07-05,19.0,19.0,18.141,18.65
TYGO,2023-07-06,18.18,18.6299,17.54,18.12
TYGO,2023-07-07,18.27,19.5,18.27,19.46
TYGO,2023-07-10,19.48,21.5,19.2,21.5
TYGO,2023-07-11,21.5,22.98,21.4,22.1
TYGO,2023-07-12,22.25,24.5,20.62,23.586
TYGO,2023-07-13,23.58,25.75,23.1091,24.61
TYGO,2023-07-14,24.74,25.0,23.01,24.0
TYGO,2023-07-17,23.7,26.0,23.0,25.9
TYGO,2023-07-18,25.53,26.55,24.77,25.7
TYGO,2023-07-19,26.2,26.98,24.71,25.0
TYGO,2023-07-20,25.1,25.1,22.79,22.79
TYGO,2023-07-21,22.85,24.44,22.81,24.17
